tail_number,lat,lon,alt,speed,fuel,timestamp
AAY006,34.112042,-118.338169,589.4,135.866,0.967,2025-01-01T10:05:41
AAY006,34.117331,-118.335923,603.9,135.866,0.966,2025-01-01T10:05:51
AAY006,34.12262,-118.333676,618.4,135.866,0.965,2025-01-01T10:06:01
AAY006,34.127909,-118.33143,632.9,135.866,0.964,2025-01-01T10:06:11
AAY006,34.133198,-118.329184,647.4,135.866,0.963,2025-01-01T10:06:21
AAY006,34.138487,-118.326938,661.9,135.866,0.962,2025-01-01T10:06:31
AAY006,34.143776,-118.324692,676.4,135.866,0.961,2025-01-01T10:06:41
AAY006,34.149065,-118.322446,690.9,135.866,0.96,2025-01-01T10:06:51
AAY006,34.154355,-118.3202,705.4,135.866,0.959,2025-01-01T10:07:01
AAY006,34.159644,-118.317954,720.0,135.866,0.958,2025-01-01T10:07:11
AAY006,34.164933,-118.315708,734.5,135.866,0.957,2025-01-01T10:07:21
AAY006,34.170222,-118.313462,749.0,135.866,0.956,2025-01-01T10:07:31
AAY006,34.175511,-118.311216,763.5,135.866,0.955,2025-01-01T10:07:41
AAY006,34.1808,-118.30897,778.0,135.866,0.954,2025-01-01T10:07:51
AAZ001,33.942791,-118.410042,125.0,290.786,0.999,2025-01-01T10:33:09
AAZ001,33.954691,-118.404988,157.6,290.786,0.998,2025-01-01T10:33:19
AAZ001,33.966592,-118.399935,190.3,290.786,0.997,2025-01-01T10:33:29
AAZ001,33.978492,-118.394881,223.0,290.786,0.996,2025-01-01T10:33:39
AAZ001,33.990393,-118.389828,255.6,290.786,0.995,2025-01-01T10:33:49
AAZ001,34.002293,-118.384774,288.2,290.786,0.994,2025-01-01T10:33:59
AAZ001,34.014194,-118.37972,320.9,290.786,0.993,2025-01-01T10:34:09
AAZ001,34.026094,-118.374667,353.5,290.786,0.992,2025-01-01T10:34:19
AAZ001,34.037995,-118.369613,386.2,290.786,0.991,2025-01-01T10:34:29
AAZ001,34.049895,-118.36456,418.8,290.786,0.99,2025-01-01T10:34:39
AAZ001,34.061796,-118.359506,451.5,290.786,0.989,2025-01-01T10:34:49
AAZ001,34.073696,-118.354452,484.2,290.786,0.988,2025-01-01T10:34:59
AAZ001,34.085596,-118.349399,516.8,290.786,0.987,2025-01-01T10:35:09
AAZ001,34.097497,-118.344345,549.4,290.786,0.986,2025-01-01T10:35:19
AAZ001,34.109397,-118.339292,582.1,290.786,0.985,2025-01-01T10:35:29
AAZ001,34.121298,-118.334238,614.8,290.786,0.984,2025-01-01T10:35:39
AAZ001,34.133198,-118.329184,647.4,290.786,0.983,2025-01-01T10:35:49
AAZ001,34.145099,-118.324131,680.0,290.786,0.982,2025-01-01T10:35:59
AAZ001,34.156999,-118.319077,712.7,290.786,0.981,2025-01-01T10:36:09
AAZ001,34.1689,-118.314024,745.4,290.786,0.98,2025-01-01T10:36:19
AAZ001,34.1808,-118.30897,778.0,290.786,0.979,2025-01-01T10:36:29
AAZ006,33.942791,-118.410042,125.0,292.235,0.999,2025-01-01T10:33:55
AAZ006,33.954691,-118.404988,157.6,292.235,0.998,2025-01-01T10:34:05
AAZ006,33.966592,-118.399935,190.3,292.235,0.997,2025-01-01T10:34:15
AAZ006,33.978492,-118.394881,223.0,292.235,0.996,2025-01-01T10:34:25
AAZ006,33.990393,-118.389828,255.6,292.235,0.995,2025-01-01T10:34:35
AAZ006,34.002293,-118.384774,288.2,292.235,0.994,2025-01-01T10:34:45
AAZ006,34.014194,-118.37972,320.9,292.235,0.993,2025-01-01T10:34:55
AAZ006,34.026094,-118.374667,353.5,292.235,0.992,2025-01-01T10:35:05
AAZ006,34.037995,-118.369613,386.2,292.235,0.991,2025-01-01T10:35:15
AAZ006,34.049895,-118.36456,418.8,292.235,0.99,2025-01-01T10:35:25
AAZ006,34.061796,-118.359506,451.5,292.235,0.989,2025-01-01T10:35:35
AAZ006,34.073696,-118.354452,484.2,292.235,0.988,2025-01-01T10:35:45
AAZ006,34.085596,-118.349399,516.8,292.235,0.987,2025-01-01T10:35:55
AAZ006,34.097497,-118.344345,549.4,292.235,0.986,2025-01-01T10:36:05
AAZ006,34.109397,-118.339292,582.1,292.235,0.985,2025-01-01T10:36:15
AAZ006,34.121298,-118.334238,614.8,292.235,0.984,2025-01-01T10:36:25
AAZ006,34.133198,-118.329184,647.4,292.235,0.983,2025-01-01T10:36:35
AAZ006,34.145099,-118.324131,680.0,292.235,0.982,2025-01-01T10:36:45
AAZ006,34.156999,-118.319077,712.7,292.235,0.981,2025-01-01T10:36:55
AAZ006,34.1689,-118.314024,745.4,292.235,0.98,2025-01-01T10:37:05
AAZ006,34.1808,-118.30897,778.0,292.235,0.979,2025-01-01T10:37:15
AAX002,33.942791,-118.410042,125.0,46.388,0.999,2025-01-01T10:23:17
AAX002,33.943096,-118.407812,127.3,46.388,0.998,2025-01-01T10:23:27
AAX002,33.943402,-118.405583,129.5,46.388,0.997,2025-01-01T10:23:37
AAX002,33.943707,-118.403353,131.8,46.388,0.996,2025-01-01T10:23:47
AAX002,33.944013,-118.401123,134.0,46.388,0.995,2025-01-01T10:23:57
AAX002,33.944318,-118.398894,136.3,46.388,0.994,2025-01-01T10:24:07
AAX002,33.944624,-118.396664,138.5,46.388,0.993,2025-01-01T10:24:17
AAX002,33.944929,-118.394434,140.8,46.388,0.992,2025-01-01T10:24:27
AAX002,33.945235,-118.392204,143.0,46.388,0.991,2025-01-01T10:24:37
AAX002,33.94554,-118.389975,145.3,46.388,0.99,2025-01-01T10:24:47
AAX002,33.945845,-118.387745,147.6,46.388,0.989,2025-01-01T10:24:57
AAX002,33.946151,-118.385515,149.8,46.388,0.988,2025-01-01T10:25:07
AAX002,33.946456,-118.383286,152.1,46.388,0.987,2025-01-01T10:25:17
AAX002,33.946762,-118.381056,154.3,46.388,0.986,2025-01-01T10:25:27
AAX002,33.947067,-118.378826,156.6,46.388,0.985,2025-01-01T10:25:37
AAX002,33.947373,-118.376597,158.8,46.388,0.984,2025-01-01T10:25:47
AAX002,33.947678,-118.374367,161.1,46.388,0.983,2025-01-01T10:25:57
AAX002,33.947984,-118.372137,163.4,46.388,0.982,2025-01-01T10:26:07
AAX002,33.948289,-118.369908,165.6,46.388,0.981,2025-01-01T10:26:17
AAX002,33.948594,-118.367678,167.9,46.388,0.98,2025-01-01T10:26:27
AAX002,33.9489,-118.365448,170.1,46.388,0.979,2025-01-01T10:26:37
AAX002,33.949205,-118.363218,172.4,46.388,0.978,2025-01-01T10:26:47
AAX002,33.949511,-118.360989,174.6,46.388,0.977,2025-01-01T10:26:57
AAX002,33.949816,-118.358759,176.9,46.388,0.976,2025-01-01T10:27:07
AAX002,33.950122,-118.356529,179.1,46.388,0.975,2025-01-01T10:27:17
AAX002,33.950427,-118.3543,181.4,46.388,0.974,2025-01-01T10:27:27
AAX002,33.950732,-118.35207,183.7,46.388,0.973,2025-01-01T10:27:37
AAX002,33.951038,-118.34984,185.9,46.388,0.972,2025-01-01T10:27:47
AAX002,33.951343,-118.347611,188.2,46.388,0.971,2025-01-01T10:27:57
AAX002,33.951649,-118.345381,190.4,46.388,0.97,2025-01-01T10:28:07
AAX002,33.951954,-118.343151,192.7,46.388,0.969,2025-01-01T10:28:17
AAX002,33.95226,-118.340922,194.9,46.388,0.968,2025-01-01T10:28:27
AAX002,33.952565,-118.338692,197.2,46.388,0.967,2025-01-01T10:28:37
AAX002,33.952871,-118.336462,199.5,46.388,0.966,2025-01-01T10:28:47
AAX002,33.953176,-118.334233,201.7,46.388,0.965,2025-01-01T10:28:57
AAX002,33.953481,-118.332003,204.0,46.388,0.964,2025-01-01T10:29:07
AAX002,33.953787,-118.329773,206.2,46.388,0.963,2025-01-01T10:29:17
AAX002,33.954092,-118.327543,208.5,46.388,0.962,2025-01-01T10:29:27
AAX002,33.954398,-118.325314,210.7,46.388,0.961,2025-01-01T10:29:37
AAX002,33.954703,-118.323084,213.0,46.388,0.96,2025-01-01T10:29:47
AAX002,33.955009,-118.320854,215.2,46.388,0.959,2025-01-01T10:29:57
AAX002,33.955314,-118.318625,217.5,46.388,0.958,2025-01-01T10:30:07
AAX002,33.95562,-118.316395,219.8,46.388,0.957,2025-01-01T10:30:17
AAX002,33.955925,-118.314165,222.0,46.388,0.956,2025-01-01T10:30:27
AAX002,33.95623,-118.311936,224.3,46.388,0.955,2025-01-01T10:30:37
AAX002,33.956536,-118.309706,226.5,46.388,0.954,2025-01-01T10:30:47
AAX002,33.956841,-118.307476,228.8,46.388,0.953,2025-01-01T10:30:57
AAX002,33.957147,-118.305247,231.0,46.388,0.952,2025-01-01T10:31:07
AAX002,33.957452,-118.303017,233.3,46.388,0.951,2025-01-01T10:31:17
AAX002,33.957758,-118.300787,235.6,46.388,0.95,2025-01-01T10:31:27
AAX002,33.958063,-118.298557,237.8,46.388,0.949,2025-01-01T10:31:37
AAX002,33.958369,-118.296328,240.1,46.388,0.948,2025-01-01T10:31:47
AAX002,33.958674,-118.294098,242.3,46.388,0.947,2025-01-01T10:31:57
AAX002,33.958979,-118.291868,244.6,46.388,0.946,2025-01-01T10:32:07
AAX002,33.959285,-118.289639,246.8,46.388,0.945,2025-01-01T10:32:17
AAX002,33.95959,-118.287409,249.1,46.388,0.944,2025-01-01T10:32:27
AAX002,33.959896,-118.285179,251.3,46.388,0.943,2025-01-01T10:32:37
AAX002,33.960201,-118.28295,253.6,46.388,0.942,2025-01-01T10:32:47
AAX002,33.960507,-118.28072,255.9,46.388,0.941,2025-01-01T10:32:57
AAX002,33.960812,-118.27849,258.1,46.388,0.94,2025-01-01T10:33:07
AAX002,33.961118,-118.276261,260.4,46.388,0.939,2025-01-01T10:33:17
AAX002,33.961423,-118.274031,262.6,46.388,0.938,2025-01-01T10:33:27
AAX002,33.961728,-118.271801,264.9,46.388,0.937,2025-01-01T10:33:37
AAX002,33.962034,-118.269571,267.1,46.388,0.936,2025-01-01T10:33:47
AAX002,33.962339,-118.267342,269.4,46.388,0.935,2025-01-01T10:33:57
AAX002,33.962645,-118.265112,271.7,46.388,0.934,2025-01-01T10:34:07
AAX002,33.96295,-118.262882,273.9,46.388,0.933,2025-01-01T10:34:17
AAX002,33.963256,-118.260653,276.2,46.388,0.932,2025-01-01T10:34:27
AAX002,33.963561,-118.258423,278.4,46.388,0.931,2025-01-01T10:34:37
AAX002,33.963866,-118.256193,280.7,46.388,0.93,2025-01-01T10:34:47
AAX002,33.964172,-118.253964,282.9,46.388,0.929,2025-01-01T10:34:57
AAX002,33.964477,-118.251734,285.2,46.388,0.928,2025-01-01T10:35:07
AAX002,33.964783,-118.249504,287.4,46.388,0.927,2025-01-01T10:35:17
AAX002,33.965088,-118.247275,289.7,46.388,0.926,2025-01-01T10:35:27
AAX002,33.965394,-118.245045,292.0,46.388,0.925,2025-01-01T10:35:37
AAX002,33.965699,-118.242815,294.2,46.388,0.924,2025-01-01T10:35:47
AAX002,33.966005,-118.240586,296.5,46.388,0.923,2025-01-01T10:35:57
AAX002,33.96631,-118.238356,298.7,46.388,0.922,2025-01-01T10:36:07
AAX002,33.966615,-118.236126,301.0,46.388,0.921,2025-01-01T10:36:17
AAX002,33.966921,-118.233896,303.2,46.388,0.92,2025-01-01T10:36:27
AAX002,33.967226,-118.231667,305.5,46.388,0.919,2025-01-01T10:36:37
AAX002,33.967532,-118.229437,307.8,46.388,0.918,2025-01-01T10:36:47
AAX002,33.967837,-118.227207,310.0,46.388,0.917,2025-01-01T10:36:57
AAX002,33.968143,-118.224978,312.3,46.388,0.916,2025-01-01T10:37:07
AAX002,33.968448,-118.222748,314.5,46.388,0.915,2025-01-01T10:37:17
AAX002,33.968754,-118.220518,316.8,46.388,0.914,2025-01-01T10:37:27
AAX002,33.969059,-118.218289,319.0,46.388,0.913,2025-01-01T10:37:37
AAX002,33.969364,-118.216059,321.3,46.388,0.912,2025-01-01T10:37:47
AAX002,33.96967,-118.213829,323.5,46.388,0.911,2025-01-01T10:37:57
AAX002,33.969975,-118.2116,325.8,46.388,0.91,2025-01-01T10:38:07
AAX002,33.970281,-118.20937,328.1,46.388,0.909,2025-01-01T10:38:17
AAX002,33.970586,-118.20714,330.3,46.388,0.908,2025-01-01T10:38:27
AAX002,33.970892,-118.20491,332.6,46.388,0.907,2025-01-01T10:38:37
AAX002,33.971197,-118.202681,334.8,46.388,0.906,2025-01-01T10:38:47
AAX002,33.971503,-118.200451,337.1,46.388,0.905,2025-01-01T10:38:57
AAX002,33.971808,-118.198221,339.3,46.388,0.904,2025-01-01T10:39:07
AAX002,33.972113,-118.195992,341.6,46.388,0.903,2025-01-01T10:39:17
AAX002,33.972419,-118.193762,343.9,46.388,0.902,2025-01-01T10:39:27
AAX002,33.972724,-118.191532,346.1,46.388,0.901,2025-01-01T10:39:37
AAX002,33.97303,-118.189303,348.4,46.388,0.9,2025-01-01T10:39:47
AAX002,33.973335,-118.187073,350.6,46.388,0.899,2025-01-01T10:39:57
AAX002,33.973641,-118.184843,352.9,46.388,0.898,2025-01-01T10:40:07
AAX002,33.973946,-118.182614,355.1,46.388,0.897,2025-01-01T10:40:17
AAX002,33.974252,-118.180384,357.4,46.388,0.896,2025-01-01T10:40:27
AAX002,33.974557,-118.178154,359.6,46.388,0.895,2025-01-01T10:40:37
AAX002,33.974862,-118.175924,361.9,46.388,0.894,2025-01-01T10:40:47
AAX002,33.975168,-118.173695,364.2,46.388,0.893,2025-01-01T10:40:57
AAX002,33.975473,-118.171465,366.4,46.388,0.892,2025-01-01T10:41:07
AAX002,33.975779,-118.169235,368.7,46.388,0.891,2025-01-01T10:41:17
AAX002,33.976084,-118.167006,370.9,46.388,0.89,2025-01-01T10:41:27
AAX002,33.97639,-118.164776,373.2,46.388,0.889,2025-01-01T10:41:37
AAX002,33.976695,-118.162546,375.4,46.388,0.888,2025-01-01T10:41:47
AAX002,33.977001,-118.160317,377.7,46.388,0.887,2025-01-01T10:41:57
AAX002,33.977306,-118.158087,380.0,46.388,0.886,2025-01-01T10:42:07
AAX002,33.977611,-118.155857,382.2,46.388,0.885,2025-01-01T10:42:17
AAX002,33.977917,-118.153628,384.5,46.388,0.884,2025-01-01T10:42:27
AAX002,33.978222,-118.151398,386.7,46.388,0.883,2025-01-01T10:42:37
AAX002,33.978528,-118.149168,389.0,46.388,0.882,2025-01-01T10:42:47
AAX002,33.978833,-118.146938,391.2,46.388,0.881,2025-01-01T10:42:57
AAX002,33.979139,-118.144709,393.5,46.388,0.88,2025-01-01T10:43:07
AAX002,33.979444,-118.142479,395.7,46.388,0.879,2025-01-01T10:43:17
AAX002,33.979749,-118.140249,398.0,46.388,0.878,2025-01-01T10:43:27
AAX002,33.980055,-118.13802,400.3,46.388,0.877,2025-01-01T10:43:37
AAX002,33.98036,-118.13579,402.5,46.388,0.876,2025-01-01T10:43:47
AAX002,33.980666,-118.13356,404.8,46.388,0.875,2025-01-01T10:43:57
AAX002,33.980971,-118.131331,407.0,46.388,0.874,2025-01-01T10:44:07
AAX002,33.981277,-118.129101,409.3,46.388,0.873,2025-01-01T10:44:17
AAX002,33.981582,-118.126871,411.5,46.388,0.872,2025-01-01T10:44:27
AAX002,33.981888,-118.124642,413.8,46.388,0.871,2025-01-01T10:44:37
AAX002,33.982193,-118.122412,416.0,46.388,0.87,2025-01-01T10:44:47
AAX002,33.982498,-118.120182,418.3,46.388,0.869,2025-01-01T10:44:57
AAX002,33.982804,-118.117953,420.6,46.388,0.868,2025-01-01T10:45:07
AAX002,33.983109,-118.115723,422.8,46.388,0.867,2025-01-01T10:45:17
AAX002,33.983415,-118.113493,425.1,46.388,0.866,2025-01-01T10:45:27
AAX002,33.98372,-118.111263,427.3,46.388,0.865,2025-01-01T10:45:37
AAX002,33.984026,-118.109034,429.6,46.388,0.864,2025-01-01T10:45:47
AAX002,33.984331,-118.106804,431.8,46.388,0.863,2025-01-01T10:45:57
AAX002,33.984637,-118.104574,434.1,46.388,0.862,2025-01-01T10:46:07
AAX002,33.984942,-118.102345,436.4,46.388,0.861,2025-01-01T10:46:17
AAX002,33.985247,-118.100115,438.6,46.388,0.86,2025-01-01T10:46:27
AAX002,33.985553,-118.097885,440.9,46.388,0.859,2025-01-01T10:46:37
AAX002,33.985858,-118.095656,443.1,46.388,0.858,2025-01-01T10:46:47
AAX002,33.986164,-118.093426,445.4,46.388,0.857,2025-01-01T10:46:57
AAX002,33.986469,-118.091196,447.6,46.388,0.856,2025-01-01T10:47:07
AAX002,33.986775,-118.088967,449.9,46.388,0.855,2025-01-01T10:47:17
AAX002,33.98708,-118.086737,452.1,46.388,0.854,2025-01-01T10:47:27
AAX002,33.987386,-118.084507,454.4,46.388,0.853,2025-01-01T10:47:37
AAX002,33.987691,-118.082277,456.7,46.388,0.852,2025-01-01T10:47:47
AAX002,33.987996,-118.080048,458.9,46.388,0.851,2025-01-01T10:47:57
AAX002,33.988302,-118.077818,461.2,46.388,0.85,2025-01-01T10:48:07
AAX002,33.988607,-118.075588,463.4,46.388,0.849,2025-01-01T10:48:17
AAX002,33.988913,-118.073359,465.7,46.388,0.848,2025-01-01T10:48:27
AAX002,33.989218,-118.071129,467.9,46.388,0.847,2025-01-01T10:48:37
AAX002,33.989524,-118.068899,470.2,46.388,0.846,2025-01-01T10:48:47
AAX002,33.989829,-118.06667,472.5,46.388,0.845,2025-01-01T10:48:57
AAX002,33.990135,-118.06444,474.7,46.388,0.844,2025-01-01T10:49:07
AAX002,33.99044,-118.06221,477.0,46.388,0.843,2025-01-01T10:49:17
AAX002,33.990745,-118.059981,479.2,46.388,0.842,2025-01-01T10:49:27
AAX002,33.991051,-118.057751,481.5,46.388,0.841,2025-01-01T10:49:37
AAX002,33.991356,-118.055521,483.7,46.388,0.84,2025-01-01T10:49:47
AAX002,33.991662,-118.053291,486.0,46.388,0.839,2025-01-01T10:49:57
AAX002,33.991967,-118.051062,488.2,46.388,0.838,2025-01-01T10:50:07
AAX002,33.992273,-118.048832,490.5,46.388,0.837,2025-01-01T10:50:17
AAX002,33.992578,-118.046602,492.8,46.388,0.836,2025-01-01T10:50:27
AAX002,33.992883,-118.044373,495.0,46.388,0.835,2025-01-01T10:50:37
AAX002,33.993189,-118.042143,497.3,46.388,0.834,2025-01-01T10:50:47
AAX002,33.993494,-118.039913,499.5,46.388,0.833,2025-01-01T10:50:57
AAX002,33.9938,-118.037684,501.8,46.388,0.832,2025-01-01T10:51:07
AAX002,33.994105,-118.035454,504.0,46.388,0.831,2025-01-01T10:51:17
AAX002,33.994411,-118.033224,506.3,46.388,0.83,2025-01-01T10:51:27
AAX002,33.994716,-118.030995,508.6,46.388,0.829,2025-01-01T10:51:37
AAX002,33.995022,-118.028765,510.8,46.388,0.828,2025-01-01T10:51:47
AAX002,33.995327,-118.026535,513.1,46.388,0.827,2025-01-01T10:51:57
AAX002,33.995632,-118.024306,515.3,46.388,0.826,2025-01-01T10:52:07
AAX002,33.995938,-118.022076,517.6,46.388,0.825,2025-01-01T10:52:17
AAX002,33.996243,-118.019846,519.8,46.388,0.824,2025-01-01T10:52:27
AAX002,33.996549,-118.017616,522.1,46.388,0.823,2025-01-01T10:52:37
AAX002,33.996854,-118.015387,524.3,46.388,0.822,2025-01-01T10:52:47
AAX002,33.99716,-118.013157,526.6,46.388,0.821,2025-01-01T10:52:57
AAX002,33.997465,-118.010927,528.9,46.388,0.82,2025-01-01T10:53:07
AAX002,33.997771,-118.008698,531.1,46.388,0.819,2025-01-01T10:53:17
AAX002,33.998076,-118.006468,533.4,46.388,0.818,2025-01-01T10:53:27
AAX002,33.998381,-118.004238,535.6,46.388,0.817,2025-01-01T10:53:37
AAX002,33.998687,-118.002009,537.9,46.388,0.816,2025-01-01T10:53:47
AAX002,33.998992,-117.999779,540.1,46.388,0.815,2025-01-01T10:53:57
AAX002,33.999298,-117.997549,542.4,46.388,0.814,2025-01-01T10:54:07
AAX002,33.999603,-117.99532,544.7,46.388,0.813,2025-01-01T10:54:17
AAX002,33.999909,-117.99309,546.9,46.388,0.812,2025-01-01T10:54:27
AAX002,34.000214,-117.99086,549.2,46.388,0.811,2025-01-01T10:54:37
AAX002,34.00052,-117.98863,551.4,46.388,0.81,2025-01-01T10:54:47
AAX002,34.000825,-117.986401,553.7,46.388,0.809,2025-01-01T10:54:57
AAX002,34.00113,-117.984171,555.9,46.388,0.808,2025-01-01T10:55:07
AAX002,34.001436,-117.981941,558.2,46.388,0.807,2025-01-01T10:55:17
AAX002,34.001741,-117.979712,560.4,46.388,0.806,2025-01-01T10:55:27
AAX002,34.002047,-117.977482,562.7,46.388,0.805,2025-01-01T10:55:37
AAX002,34.002352,-117.975252,565.0,46.388,0.804,2025-01-01T10:55:47
AAX002,34.002658,-117.973023,567.2,46.388,0.803,2025-01-01T10:55:57
AAX002,34.002963,-117.970793,569.5,46.388,0.802,2025-01-01T10:56:07
AAX002,34.003269,-117.968563,571.7,46.388,0.801,2025-01-01T10:56:17
AAX002,34.003574,-117.966334,574.0,46.388,0.8,2025-01-01T10:56:27
AAX002,34.003879,-117.964104,576.2,46.388,0.799,2025-01-01T10:56:37
AAX002,34.004185,-117.961874,578.5,46.388,0.798,2025-01-01T10:56:47
AAX002,34.00449,-117.959644,580.8,46.388,0.797,2025-01-01T10:56:57
AAX002,34.004796,-117.957415,583.0,46.388,0.796,2025-01-01T10:57:07
AAX002,34.005101,-117.955185,585.3,46.388,0.795,2025-01-01T10:57:17
AAX002,34.005407,-117.952955,587.5,46.388,0.794,2025-01-01T10:57:27
AAX002,34.005712,-117.950726,589.8,46.388,0.793,2025-01-01T10:57:37
AAX002,34.006017,-117.948496,592.0,46.388,0.792,2025-01-01T10:57:47
AAX002,34.006323,-117.946266,594.3,46.388,0.791,2025-01-01T10:57:57
AAX002,34.006628,-117.944037,596.5,46.388,0.79,2025-01-01T10:58:07
AAX002,34.006934,-117.941807,598.8,46.388,0.789,2025-01-01T10:58:17
AAX002,34.007239,-117.939577,601.1,46.388,0.788,2025-01-01T10:58:27
AAX002,34.007545,-117.937348,603.3,46.388,0.787,2025-01-01T10:58:37
AAX002,34.00785,-117.935118,605.6,46.388,0.786,2025-01-01T10:58:47
AAX002,34.008156,-117.932888,607.8,46.388,0.785,2025-01-01T10:58:57
AAX002,34.008461,-117.930658,610.1,46.388,0.784,2025-01-01T10:59:07
AAX002,34.008766,-117.928429,612.3,46.388,0.783,2025-01-01T10:59:17
AAX002,34.009072,-117.926199,614.6,46.388,0.782,2025-01-01T10:59:27
AAX002,34.009377,-117.923969,616.9,46.388,0.781,2025-01-01T10:59:37
AAX002,34.009683,-117.92174,619.1,46.388,0.78,2025-01-01T10:59:47
AAX002,34.009988,-117.91951,621.4,46.388,0.779,2025-01-01T10:59:57
AAX002,34.010294,-117.91728,623.6,46.388,0.778,2025-01-01T11:00:07
AAX002,34.010599,-117.915051,625.9,46.388,0.777,2025-01-01T11:00:17
AAX002,34.010905,-117.912821,628.1,46.388,0.776,2025-01-01T11:00:27
AAX002,34.01121,-117.910591,630.4,46.388,0.775,2025-01-01T11:00:37
AAX002,34.011515,-117.908362,632.6,46.388,0.774,2025-01-01T11:00:47
AAX002,34.011821,-117.906132,634.9,46.388,0.773,2025-01-01T11:00:57
AAX002,34.012126,-117.903902,637.2,46.388,0.772,2025-01-01T11:01:07
AAX002,34.012432,-117.901673,639.4,46.388,0.771,2025-01-01T11:01:17
AAX002,34.012737,-117.899443,641.7,46.388,0.77,2025-01-01T11:01:27
AAX002,34.013043,-117.897213,643.9,46.388,0.769,2025-01-01T11:01:37
AAX002,34.013348,-117.894983,646.2,46.388,0.768,2025-01-01T11:01:47
AAX002,34.013654,-117.892754,648.4,46.388,0.767,2025-01-01T11:01:57
AAX002,34.013959,-117.890524,650.7,46.388,0.766,2025-01-01T11:02:07
AAX002,34.014264,-117.888294,653.0,46.388,0.765,2025-01-01T11:02:17
AAX002,34.01457,-117.886065,655.2,46.388,0.764,2025-01-01T11:02:27
AAX002,34.014875,-117.883835,657.5,46.388,0.763,2025-01-01T11:02:37
AAX002,34.015181,-117.881605,659.7,46.388,0.762,2025-01-01T11:02:47
AAX002,34.015486,-117.879376,662.0,46.388,0.761,2025-01-01T11:02:57
AAX002,34.015792,-117.877146,664.2,46.388,0.76,2025-01-01T11:03:07
AAX002,34.016097,-117.874916,666.5,46.388,0.759,2025-01-01T11:03:17
AAX002,34.016403,-117.872687,668.7,46.388,0.758,2025-01-01T11:03:27
AAX002,34.016708,-117.870457,671.0,46.388,0.757,2025-01-01T11:03:37
AAX002,34.017013,-117.868227,673.3,46.388,0.756,2025-01-01T11:03:47
AAX002,34.017319,-117.865997,675.5,46.388,0.755,2025-01-01T11:03:57
AAX002,34.017624,-117.863768,677.8,46.388,0.754,2025-01-01T11:04:07
AAX002,34.01793,-117.861538,680.0,46.388,0.753,2025-01-01T11:04:17
AAX002,34.018235,-117.859308,682.3,46.388,0.752,2025-01-01T11:04:27
AAX002,34.018541,-117.857079,684.5,46.388,0.751,2025-01-01T11:04:37
AAX002,34.018846,-117.854849,686.8,46.388,0.75,2025-01-01T11:04:47
AAX002,34.019152,-117.852619,689.0,46.388,0.749,2025-01-01T11:04:57
AAX002,34.019457,-117.85039,691.3,46.388,0.748,2025-01-01T11:05:07
AAX002,34.019762,-117.84816,693.6,46.388,0.747,2025-01-01T11:05:17
AAX002,34.020068,-117.84593,695.8,46.388,0.746,2025-01-01T11:05:27
AAX002,34.020373,-117.843701,698.1,46.388,0.745,2025-01-01T11:05:37
AAX002,34.020679,-117.841471,700.3,46.388,0.744,2025-01-01T11:05:47
AAX002,34.020984,-117.839241,702.6,46.388,0.743,2025-01-01T11:05:57
AAX002,34.02129,-117.837011,704.8,46.388,0.742,2025-01-01T11:06:07
AAX002,34.021595,-117.834782,707.1,46.388,0.741,2025-01-01T11:06:17
AAX002,34.0219,-117.832552,709.4,46.388,0.74,2025-01-01T11:06:27
AAX002,34.022206,-117.830322,711.6,46.388,0.739,2025-01-01T11:06:37
AAX002,34.022511,-117.828093,713.9,46.388,0.738,2025-01-01T11:06:47
AAX002,34.022817,-117.825863,716.1,46.388,0.737,2025-01-01T11:06:57
AAX002,34.023122,-117.823633,718.4,46.388,0.736,2025-01-01T11:07:07
AAX002,34.023428,-117.821404,720.6,46.388,0.735,2025-01-01T11:07:17
AAX002,34.023733,-117.819174,722.9,46.388,0.734,2025-01-01T11:07:27
AAX002,34.024039,-117.816944,725.1,46.388,0.733,2025-01-01T11:07:37
