tail_number,lat,lon,alt,speed,heading,fuel,timestamp
AAY006,33.959396,-118.40299,170.6,140.568,19.4,0.996,2025-01-01T11:48:26
AAY006,33.964931,-118.40064,185.7,140.568,19.4,0.995,2025-01-01T11:48:36
AAY006,33.970466,-118.398289,200.9,140.568,19.4,0.994,2025-01-01T11:48:46
AAY006,33.976002,-118.395939,216.1,140.568,19.4,0.993,2025-01-01T11:48:56
AAY006,33.981537,-118.393588,231.3,140.568,19.4,0.992,2025-01-01T11:49:06
AAY006,33.987072,-118.391238,246.5,140.568,19.4,0.991,2025-01-01T11:49:16
AAY006,33.992607,-118.388887,261.7,140.568,19.4,0.99,2025-01-01T11:49:26
AAY006,33.998142,-118.386537,276.9,140.568,19.4,0.989,2025-01-01T11:49:36
AAY006,34.003677,-118.384186,292.0,140.568,19.4,0.988,2025-01-01T11:49:46
AAY006,34.009212,-118.381836,307.2,140.568,19.4,0.987,2025-01-01T11:49:56
AAY006,34.014747,-118.379485,322.4,140.568,19.4,0.986,2025-01-01T11:50:06
AAY006,34.020282,-118.377135,337.6,140.568,19.4,0.985,2025-01-01T11:50:16
AAY006,34.025817,-118.374784,352.8,140.568,19.4,0.984,2025-01-01T11:50:26
AAY006,34.031352,-118.372434,368.0,140.568,19.4,0.983,2025-01-01T11:50:36
AAY006,34.036888,-118.370083,383.2,140.568,19.4,0.982,2025-01-01T11:50:46
AAY006,34.042423,-118.367733,398.3,140.568,19.4,0.981,2025-01-01T11:50:56
AAY006,34.047958,-118.365382,413.5,140.568,19.4,0.98,2025-01-01T11:51:06
AAY006,34.053493,-118.363032,428.7,140.568,19.4,0.979,2025-01-01T11:51:16
AAY006,34.059028,-118.360681,443.9,140.568,19.4,0.978,2025-01-01T11:51:26
AAY006,34.064563,-118.358331,459.1,140.568,19.4,0.977,2025-01-01T11:51:36
AAY006,34.070098,-118.35598,474.3,140.568,19.4,0.976,2025-01-01T11:51:46
AAY006,34.075633,-118.35363,489.5,140.568,19.4,0.975,2025-01-01T11:51:56
AAY006,34.081168,-118.351279,504.7,140.568,19.4,0.974,2025-01-01T11:52:06
AAY006,34.086703,-118.348929,519.8,140.568,19.4,0.973,2025-01-01T11:52:16
AAY006,34.092239,-118.346578,535.0,140.568,19.4,0.972,2025-01-01T11:52:26
AAY006,34.097774,-118.344228,550.2,140.568,19.4,0.971,2025-01-01T11:52:36
AAY006,34.103309,-118.341877,565.4,140.568,19.4,0.97,2025-01-01T11:52:46
AAY006,34.108844,-118.339527,580.6,140.568,19.4,0.969,2025-01-01T11:52:56
AAY006,34.114379,-118.337176,595.8,140.568,19.4,0.968,2025-01-01T11:53:06
AAY006,34.119914,-118.334826,611.0,140.568,19.4,0.967,2025-01-01T11:53:16
AAY006,34.125449,-118.332475,626.1,140.568,19.4,0.966,2025-01-01T11:53:26
AAY006,34.130984,-118.330125,641.3,140.568,19.4,0.965,2025-01-01T11:53:36
AAY006,34.136519,-118.327774,656.5,140.568,19.4,0.964,2025-01-01T11:53:46
AAY006,34.142054,-118.325424,671.7,140.568,19.4,0.963,2025-01-01T11:53:56
AAY006,34.147589,-118.323073,686.9,140.568,19.4,0.962,2025-01-01T11:54:06
AAY006,34.153125,-118.320723,702.1,140.568,19.4,0.961,2025-01-01T11:54:16
AAY006,34.15866,-118.318372,717.3,140.568,19.4,0.96,2025-01-01T11:54:26
AAY006,34.164195,-118.316022,732.4,140.568,19.4,0.959,2025-01-01T11:54:36
AAY006,34.16973,-118.313671,747.6,140.568,19.4,0.958,2025-01-01T11:54:46
AAY006,34.175265,-118.311321,762.8,140.568,19.4,0.957,2025-01-01T11:54:56
AAY006,34.1808,-118.30897,778.0,140.568,19.4,0.956,2025-01-01T11:55:06
AAZ001,33.942791,-118.410042,125.0,297.549,19.4,0.999,2025-01-01T10:31:09
AAZ001,33.954691,-118.404988,157.6,297.549,19.4,0.998,2025-01-01T10:31:19
AAZ001,33.966592,-118.399935,190.3,297.549,19.4,0.997,2025-01-01T10:31:29
AAZ001,33.978492,-118.394881,223.0,297.549,19.4,0.996,2025-01-01T10:31:39
AAZ001,33.990393,-118.389828,255.6,297.549,19.4,0.995,2025-01-01T10:31:49
AAZ001,34.002293,-118.384774,288.2,297.549,19.4,0.994,2025-01-01T10:31:59
AAZ001,34.014194,-118.37972,320.9,297.549,19.4,0.993,2025-01-01T10:32:09
AAZ001,34.026094,-118.374667,353.5,297.549,19.4,0.992,2025-01-01T10:32:19
AAZ001,34.037995,-118.369613,386.2,297.549,19.4,0.991,2025-01-01T10:32:29
AAZ001,34.049895,-118.36456,418.8,297.549,19.4,0.99,2025-01-01T10:32:39
AAZ001,34.061796,-118.359506,451.5,297.549,19.4,0.989,2025-01-01T10:32:49
AAZ001,34.073696,-118.354452,484.2,297.549,19.4,0.988,2025-01-01T10:32:59
AAZ001,34.085596,-118.349399,516.8,297.549,19.4,0.987,2025-01-01T10:33:09
AAZ001,34.097497,-118.344345,549.4,297.549,19.4,0.986,2025-01-01T10:33:19
AAZ001,34.109397,-118.339292,582.1,297.549,19.4,0.985,2025-01-01T10:33:29
AAZ001,34.121298,-118.334238,614.8,297.549,19.4,0.984,2025-01-01T10:33:39
AAZ001,34.133198,-118.329184,647.4,297.549,19.4,0.983,2025-01-01T10:33:49
AAZ001,34.145099,-118.324131,680.0,297.549,19.4,0.982,2025-01-01T10:33:59
AAZ001,34.156999,-118.319077,712.7,297.549,19.4,0.981,2025-01-01T10:34:09
AAZ001,34.1689,-118.314024,745.4,297.549,19.4,0.98,2025-01-01T10:34:19
AAZ001,34.1808,-118.30897,778.0,297.549,19.4,0.979,2025-01-01T10:34:29
AAZ006,33.942791,-118.410042,125.0,287.409,19.4,0.999,2025-01-01T10:29:22
AAZ006,33.954691,-118.404988,157.6,287.409,19.4,0.998,2025-01-01T10:29:32
AAZ006,33.966592,-118.399935,190.3,287.409,19.4,0.997,2025-01-01T10:29:42
AAZ006,33.978492,-118.394881,223.0,287.409,19.4,0.996,2025-01-01T10:29:52
AAZ006,33.990393,-118.389828,255.6,287.409,19.4,0.995,2025-01-01T10:30:02
AAZ006,34.002293,-118.384774,288.2,287.409,19.4,0.994,2025-01-01T10:30:12
AAZ006,34.014194,-118.37972,320.9,287.409,19.4,0.993,2025-01-01T10:30:22
AAZ006,34.026094,-118.374667,353.5,287.409,19.4,0.992,2025-01-01T10:30:32
AAZ006,34.037995,-118.369613,386.2,287.409,19.4,0.991,2025-01-01T10:30:42
AAZ006,34.049895,-118.36456,418.8,287.409,19.4,0.99,2025-01-01T10:30:52
AAZ006,34.061796,-118.359506,451.5,287.409,19.4,0.989,2025-01-01T10:31:02
AAZ006,34.073696,-118.354452,484.2,287.409,19.4,0.988,2025-01-01T10:31:12
AAZ006,34.085596,-118.349399,516.8,287.409,19.4,0.987,2025-01-01T10:31:22
AAZ006,34.097497,-118.344345,549.4,287.409,19.4,0.986,2025-01-01T10:31:32
AAZ006,34.109397,-118.339292,582.1,287.409,19.4,0.985,2025-01-01T10:31:42
AAZ006,34.121298,-118.334238,614.8,287.409,19.4,0.984,2025-01-01T10:31:52
AAZ006,34.133198,-118.329184,647.4,287.409,19.4,0.983,2025-01-01T10:32:02
AAZ006,34.145099,-118.324131,680.0,287.409,19.4,0.982,2025-01-01T10:32:12
AAZ006,34.156999,-118.319077,712.7,287.409,19.4,0.981,2025-01-01T10:32:22
AAZ006,34.1689,-118.314024,745.4,287.409,19.4,0.98,2025-01-01T10:32:32
AAZ006,34.1808,-118.30897,778.0,287.409,19.4,0.979,2025-01-01T10:32:42
AAX002,33.942791,-118.410042,125.0,46.465,80.4,0.999,2025-01-01T11:43:38
AAX002,33.943096,-118.407812,127.3,46.465,80.4,0.998,2025-01-01T11:43:48
AAX002,33.943402,-118.405583,129.5,46.465,80.4,0.997,2025-01-01T11:43:58
AAX002,33.943707,-118.403353,131.8,46.465,80.4,0.996,2025-01-01T11:44:08
AAX002,33.944013,-118.401123,134.0,46.465,80.4,0.995,2025-01-01T11:44:18
AAX002,33.944318,-118.398894,136.3,46.465,80.4,0.994,2025-01-01T11:44:28
AAX002,33.944624,-118.396664,138.5,46.465,80.4,0.993,2025-01-01T11:44:38
AAX002,33.944929,-118.394434,140.8,46.465,80.4,0.992,2025-01-01T11:44:48
AAX002,33.945235,-118.392204,143.0,46.465,80.4,0.991,2025-01-01T11:44:58
AAX002,33.94554,-118.389975,145.3,46.465,80.4,0.99,2025-01-01T11:45:08
AAX002,33.945845,-118.387745,147.6,46.465,80.4,0.989,2025-01-01T11:45:18
AAX002,33.946151,-118.385515,149.8,46.465,80.4,0.988,2025-01-01T11:45:28
AAX002,33.946456,-118.383286,152.1,46.465,80.4,0.987,2025-01-01T11:45:38
AAX002,33.946762,-118.381056,154.3,46.465,80.4,0.986,2025-01-01T11:45:48
AAX002,33.947067,-118.378826,156.6,46.465,80.4,0.985,2025-01-01T11:45:58
AAX002,33.947373,-118.376597,158.8,46.465,80.4,0.984,2025-01-01T11:46:08
AAX002,33.947678,-118.374367,161.1,46.465,80.4,0.983,2025-01-01T11:46:18
AAX002,33.947984,-118.372137,163.4,46.465,80.4,0.982,2025-01-01T11:46:28
AAX002,33.948289,-118.369908,165.6,46.465,80.4,0.981,2025-01-01T11:46:38
AAX002,33.948594,-118.367678,167.9,46.465,80.4,0.98,2025-01-01T11:46:48
AAX002,33.9489,-118.365448,170.1,46.465,80.4,0.979,2025-01-01T11:46:58
AAX002,33.949205,-118.363218,172.4,46.465,80.4,0.978,2025-01-01T11:47:08
AAX002,33.949511,-118.360989,174.6,46.465,80.4,0.977,2025-01-01T11:47:18
AAX002,33.949816,-118.358759,176.9,46.465,80.4,0.976,2025-01-01T11:47:28
AAX002,33.950122,-118.356529,179.1,46.465,80.4,0.975,2025-01-01T11:47:38
AAX002,33.950427,-118.3543,181.4,46.465,80.4,0.974,2025-01-01T11:47:48
AAX002,33.950732,-118.35207,183.7,46.465,80.4,0.973,2025-01-01T11:47:58
AAX002,33.951038,-118.34984,185.9,46.465,80.4,0.972,2025-01-01T11:48:08
AAX002,33.951343,-118.347611,188.2,46.465,80.4,0.971,2025-01-01T11:48:18
AAX002,33.951649,-118.345381,190.4,46.465,80.4,0.97,2025-01-01T11:48:28
AAX002,33.951954,-118.343151,192.7,46.465,80.4,0.969,2025-01-01T11:48:38
AAX002,33.95226,-118.340922,194.9,46.465,80.4,0.968,2025-01-01T11:48:48
AAX002,33.952565,-118.338692,197.2,46.465,80.4,0.967,2025-01-01T11:48:58
AAX002,33.952871,-118.336462,199.5,46.465,80.4,0.966,2025-01-01T11:49:08
AAX002,33.953176,-118.334233,201.7,46.465,80.4,0.965,2025-01-01T11:49:18
AAX002,33.953481,-118.332003,204.0,46.465,80.4,0.964,2025-01-01T11:49:28
AAX002,33.953787,-118.329773,206.2,46.465,80.4,0.963,2025-01-01T11:49:38
AAX002,33.954092,-118.327543,208.5,46.465,80.4,0.962,2025-01-01T11:49:48
AAX002,33.954398,-118.325314,210.7,46.465,80.4,0.961,2025-01-01T11:49:58
AAX002,33.954703,-118.323084,213.0,46.465,80.4,0.96,2025-01-01T11:50:08
AAX002,33.955009,-118.320854,215.2,46.465,80.4,0.959,2025-01-01T11:50:18
AAX002,33.955314,-118.318625,217.5,46.465,80.4,0.958,2025-01-01T11:50:28
AAX002,33.95562,-118.316395,219.8,46.465,80.4,0.957,2025-01-01T11:50:38
AAX002,33.955925,-118.314165,222.0,46.465,80.4,0.956,2025-01-01T11:50:48
AAX002,33.95623,-118.311936,224.3,46.465,80.4,0.955,2025-01-01T11:50:58
AAX002,33.956536,-118.309706,226.5,46.465,80.4,0.954,2025-01-01T11:51:08
AAX002,33.956841,-118.307476,228.8,46.465,80.4,0.953,2025-01-01T11:51:18
AAX002,33.957147,-118.305247,231.0,46.465,80.4,0.952,2025-01-01T11:51:28
AAX002,33.957452,-118.303017,233.3,46.465,80.4,0.951,2025-01-01T11:51:38
AAX002,33.957758,-118.300787,235.6,46.465,80.4,0.95,2025-01-01T11:51:48
AAX002,33.958063,-118.298557,237.8,46.465,80.4,0.949,2025-01-01T11:51:58
AAX002,33.958369,-118.296328,240.1,46.465,80.4,0.948,2025-01-01T11:52:08
AAX002,33.958674,-118.294098,242.3,46.465,80.4,0.947,2025-01-01T11:52:18
AAX002,33.958979,-118.291868,244.6,46.465,80.4,0.946,2025-01-01T11:52:28
AAX002,33.959285,-118.289639,246.8,46.465,80.4,0.945,2025-01-01T11:52:38
AAX002,33.95959,-118.287409,249.1,46.465,80.4,0.944,2025-01-01T11:52:48
AAX002,33.959896,-118.285179,251.3,46.465,80.4,0.943,2025-01-01T11:52:58
AAX002,33.960201,-118.28295,253.6,46.465,80.4,0.942,2025-01-01T11:53:08
AAX002,33.960507,-118.28072,255.9,46.465,80.4,0.941,2025-01-01T11:53:18
AAX002,33.960812,-118.27849,258.1,46.465,80.4,0.94,2025-01-01T11:53:28
AAX002,33.961118,-118.276261,260.4,46.465,80.4,0.939,2025-01-01T11:53:38
AAX002,33.961423,-118.274031,262.6,46.465,80.4,0.938,2025-01-01T11:53:48
AAX002,33.961728,-118.271801,264.9,46.465,80.4,0.937,2025-01-01T11:53:58
AAX002,33.962034,-118.269571,267.1,46.465,80.4,0.936,2025-01-01T11:54:08
AAX002,33.962339,-118.267342,269.4,46.465,80.4,0.935,2025-01-01T11:54:18
AAX002,33.962645,-118.265112,271.7,46.465,80.4,0.934,2025-01-01T11:54:28
AAX002,33.96295,-118.262882,273.9,46.465,80.4,0.933,2025-01-01T11:54:38
AAX002,33.963256,-118.260653,276.2,46.465,80.4,0.932,2025-01-01T11:54:48
AAX002,33.963561,-118.258423,278.4,46.465,80.4,0.931,2025-01-01T11:54:58
AAX002,33.963866,-118.256193,280.7,46.465,80.4,0.93,2025-01-01T11:55:08
AAX002,33.964172,-118.253964,282.9,46.465,80.4,0.929,2025-01-01T11:55:18
AAX002,33.964477,-118.251734,285.2,46.465,80.4,0.928,2025-01-01T11:55:28
AAX002,33.964783,-118.249504,287.4,46.465,80.4,0.927,2025-01-01T11:55:38
AAX002,33.965088,-118.247275,289.7,46.465,80.4,0.926,2025-01-01T11:55:48
AAX002,33.965394,-118.245045,292.0,46.465,80.4,0.925,2025-01-01T11:55:58
AAX002,33.965699,-118.242815,294.2,46.465,80.4,0.924,2025-01-01T11:56:08
AAX002,33.966005,-118.240586,296.5,46.465,80.4,0.923,2025-01-01T11:56:18
AAX002,33.96631,-118.238356,298.7,46.465,80.4,0.922,2025-01-01T11:56:28
AAX002,33.966615,-118.236126,301.0,46.465,80.4,0.921,2025-01-01T11:56:38
AAX002,33.966921,-118.233896,303.2,46.465,80.4,0.92,2025-01-01T11:56:48
AAX002,33.967226,-118.231667,305.5,46.465,80.4,0.919,2025-01-01T11:56:58
AAX002,33.967532,-118.229437,307.8,46.465,80.4,0.918,2025-01-01T11:57:08
AAX002,33.967837,-118.227207,310.0,46.465,80.4,0.917,2025-01-01T11:57:18
AAX002,33.968143,-118.224978,312.3,46.465,80.4,0.916,2025-01-01T11:57:28
AAX002,33.968448,-118.222748,314.5,46.465,80.4,0.915,2025-01-01T11:57:38
AAX002,33.968754,-118.220518,316.8,46.465,80.4,0.914,2025-01-01T11:57:48
AAX002,33.969059,-118.218289,319.0,46.465,80.4,0.913,2025-01-01T11:57:58
AAX002,33.969364,-118.216059,321.3,46.465,80.4,0.912,2025-01-01T11:58:08
AAX002,33.96967,-118.213829,323.5,46.465,80.4,0.911,2025-01-01T11:58:18
AAX002,33.969975,-118.2116,325.8,46.465,80.4,0.91,2025-01-01T11:58:28
AAX002,33.970281,-118.20937,328.1,46.465,80.4,0.909,2025-01-01T11:58:38
AAX002,33.970586,-118.20714,330.3,46.465,80.4,0.908,2025-01-01T11:58:48
AAX002,33.970892,-118.20491,332.6,46.465,80.4,0.907,2025-01-01T11:58:58
AAX002,33.971197,-118.202681,334.8,46.465,80.4,0.906,2025-01-01T11:59:08
AAX002,33.971503,-118.200451,337.1,46.465,80.4,0.905,2025-01-01T11:59:18
AAX002,33.971808,-118.198221,339.3,46.465,80.4,0.904,2025-01-01T11:59:28
AAX002,33.972113,-118.195992,341.6,46.465,80.4,0.903,2025-01-01T11:59:38
AAX002,33.972419,-118.193762,343.9,46.465,80.4,0.902,2025-01-01T11:59:48
AAX002,33.972724,-118.191532,346.1,46.465,80.4,0.901,2025-01-01T11:59:58
AAX002,33.97303,-118.189303,348.4,46.465,80.4,0.9,2025-01-01T12:00:08
AAX002,33.973335,-118.187073,350.6,46.465,80.4,0.899,2025-01-01T12:00:18
AAX002,33.973641,-118.184843,352.9,46.465,80.4,0.898,2025-01-01T12:00:28
AAX002,33.973946,-118.182614,355.1,46.465,80.4,0.897,2025-01-01T12:00:38
AAX002,33.974252,-118.180384,357.4,46.465,80.4,0.896,2025-01-01T12:00:48
AAX002,33.974557,-118.178154,359.6,46.465,80.4,0.895,2025-01-01T12:00:58
AAX002,33.974862,-118.175924,361.9,46.465,80.4,0.894,2025-01-01T12:01:08
AAX002,33.975168,-118.173695,364.2,46.465,80.4,0.893,2025-01-01T12:01:18
AAX002,33.975473,-118.171465,366.4,46.465,80.4,0.892,2025-01-01T12:01:28
AAX002,33.975779,-118.169235,368.7,46.465,80.4,0.891,2025-01-01T12:01:38
AAX002,33.976084,-118.167006,370.9,46.465,80.4,0.89,2025-01-01T12:01:48
AAX002,33.97639,-118.164776,373.2,46.465,80.4,0.889,2025-01-01T12:01:58
AAX002,33.976695,-118.162546,375.4,46.465,80.4,0.888,2025-01-01T12:02:08
AAX002,33.977001,-118.160317,377.7,46.465,80.4,0.887,2025-01-01T12:02:18
AAX002,33.977306,-118.158087,380.0,46.465,80.4,0.886,2025-01-01T12:02:28
AAX002,33.977611,-118.155857,382.2,46.465,80.4,0.885,2025-01-01T12:02:38
AAX002,33.977917,-118.153628,384.5,46.465,80.4,0.884,2025-01-01T12:02:48
AAX002,33.978222,-118.151398,386.7,46.465,80.4,0.883,2025-01-01T12:02:58
AAX002,33.978528,-118.149168,389.0,46.465,80.4,0.882,2025-01-01T12:03:08
AAX002,33.978833,-118.146938,391.2,46.465,80.4,0.881,2025-01-01T12:03:18
AAX002,33.979139,-118.144709,393.5,46.465,80.4,0.88,2025-01-01T12:03:28
AAX002,33.979444,-118.142479,395.7,46.465,80.4,0.879,2025-01-01T12:03:38
AAX002,33.979749,-118.140249,398.0,46.465,80.4,0.878,2025-01-01T12:03:48
AAX002,33.980055,-118.13802,400.3,46.465,80.4,0.877,2025-01-01T12:03:58
AAX002,33.98036,-118.13579,402.5,46.465,80.4,0.876,2025-01-01T12:04:08
AAX002,33.980666,-118.13356,404.8,46.465,80.4,0.875,2025-01-01T12:04:18
AAX002,33.980971,-118.131331,407.0,46.465,80.4,0.874,2025-01-01T12:04:28
AAX002,33.981277,-118.129101,409.3,46.465,80.4,0.873,2025-01-01T12:04:38
AAX002,33.981582,-118.126871,411.5,46.465,80.4,0.872,2025-01-01T12:04:48
AAX002,33.981888,-118.124642,413.8,46.465,80.4,0.871,2025-01-01T12:04:58
AAX002,33.982193,-118.122412,416.0,46.465,80.4,0.87,2025-01-01T12:05:08
AAX002,33.982498,-118.120182,418.3,46.465,80.4,0.869,2025-01-01T12:05:18
AAX002,33.982804,-118.117953,420.6,46.465,80.4,0.868,2025-01-01T12:05:28
AAX002,33.983109,-118.115723,422.8,46.465,80.4,0.867,2025-01-01T12:05:38
AAX002,33.983415,-118.113493,425.1,46.465,80.4,0.866,2025-01-01T12:05:48
AAX002,33.98372,-118.111263,427.3,46.465,80.4,0.865,2025-01-01T12:05:58
AAX002,33.984026,-118.109034,429.6,46.465,80.4,0.864,2025-01-01T12:06:08
AAX002,33.984331,-118.106804,431.8,46.465,80.4,0.863,2025-01-01T12:06:18
AAX002,33.984637,-118.104574,434.1,46.465,80.4,0.862,2025-01-01T12:06:28
AAX002,33.984942,-118.102345,436.4,46.465,80.4,0.861,2025-01-01T12:06:38
AAX002,33.985247,-118.100115,438.6,46.465,80.4,0.86,2025-01-01T12:06:48
AAX002,33.985553,-118.097885,440.9,46.465,80.4,0.859,2025-01-01T12:06:58
AAX002,33.985858,-118.095656,443.1,46.465,80.4,0.858,2025-01-01T12:07:08
AAX002,33.986164,-118.093426,445.4,46.465,80.4,0.857,2025-01-01T12:07:18
AAX002,33.986469,-118.091196,447.6,46.465,80.4,0.856,2025-01-01T12:07:28
AAX002,33.986775,-118.088967,449.9,46.465,80.4,0.855,2025-01-01T12:07:38
AAX002,33.98708,-118.086737,452.1,46.465,80.4,0.854,2025-01-01T12:07:48
AAX002,33.987386,-118.084507,454.4,46.465,80.4,0.853,2025-01-01T12:07:58
AAX002,33.987691,-118.082277,456.7,46.465,80.4,0.852,2025-01-01T12:08:08
AAX002,33.987996,-118.080048,458.9,46.465,80.4,0.851,2025-01-01T12:08:18
AAX002,33.988302,-118.077818,461.2,46.465,80.4,0.85,2025-01-01T12:08:28
AAX002,33.988607,-118.075588,463.4,46.465,80.4,0.849,2025-01-01T12:08:38
AAX002,33.988913,-118.073359,465.7,46.465,80.4,0.848,2025-01-01T12:08:48
AAX002,33.989218,-118.071129,467.9,46.465,80.4,0.847,2025-01-01T12:08:58
AAX002,33.989524,-118.068899,470.2,46.465,80.4,0.846,2025-01-01T12:09:08
AAX002,33.989829,-118.06667,472.5,46.465,80.4,0.845,2025-01-01T12:09:18
AAX002,33.990135,-118.06444,474.7,46.465,80.4,0.844,2025-01-01T12:09:28
AAX002,33.99044,-118.06221,477.0,46.465,80.4,0.843,2025-01-01T12:09:38
AAX002,33.990745,-118.059981,479.2,46.465,80.4,0.842,2025-01-01T12:09:48
AAX002,33.991051,-118.057751,481.5,46.465,80.4,0.841,2025-01-01T12:09:58
AAX002,33.991356,-118.055521,483.7,46.465,80.4,0.84,2025-01-01T12:10:08
AAX002,33.991662,-118.053291,486.0,46.465,80.4,0.839,2025-01-01T12:10:18
AAX002,33.991967,-118.051062,488.2,46.465,80.4,0.838,2025-01-01T12:10:28
AAX002,33.992273,-118.048832,490.5,46.465,80.4,0.837,2025-01-01T12:10:38
AAX002,33.992578,-118.046602,492.8,46.465,80.4,0.836,2025-01-01T12:10:48
AAX002,33.992883,-118.044373,495.0,46.465,80.4,0.835,2025-01-01T12:10:58
AAX002,33.993189,-118.042143,497.3,46.465,80.4,0.834,2025-01-01T12:11:08
AAX002,33.993494,-118.039913,499.5,46.465,80.4,0.833,2025-01-01T12:11:18
AAX002,33.9938,-118.037684,501.8,46.465,80.4,0.832,2025-01-01T12:11:28
AAX002,33.994105,-118.035454,504.0,46.465,80.4,0.831,2025-01-01T12:11:38
AAX002,33.994411,-118.033224,506.3,46.465,80.4,0.83,2025-01-01T12:11:48
AAX002,33.994716,-118.030995,508.6,46.465,80.4,0.829,2025-01-01T12:11:58
AAX002,33.995022,-118.028765,510.8,46.465,80.4,0.828,2025-01-01T12:12:08
AAX002,33.995327,-118.026535,513.1,46.465,80.4,0.827,2025-01-01T12:12:18
AAX002,33.995632,-118.024306,515.3,46.465,80.4,0.826,2025-01-01T12:12:28
AAX002,33.995938,-118.022076,517.6,46.465,80.4,0.825,2025-01-01T12:12:38
AAX002,33.996243,-118.019846,519.8,46.465,80.4,0.824,2025-01-01T12:12:48
AAX002,33.996549,-118.017616,522.1,46.465,80.4,0.823,2025-01-01T12:12:58
AAX002,33.996854,-118.015387,524.3,46.465,80.4,0.822,2025-01-01T12:13:08
AAX002,33.99716,-118.013157,526.6,46.465,80.4,0.821,2025-01-01T12:13:18
AAX002,33.997465,-118.010927,528.9,46.465,80.4,0.82,2025-01-01T12:13:28
AAX002,33.997771,-118.008698,531.1,46.465,80.4,0.819,2025-01-01T12:13:38
AAX002,33.998076,-118.006468,533.4,46.465,80.4,0.818,2025-01-01T12:13:48
AAX002,33.998381,-118.004238,535.6,46.465,80.4,0.817,2025-01-01T12:13:58
AAX002,33.998687,-118.002009,537.9,46.465,80.4,0.816,2025-01-01T12:14:08
AAX002,33.998992,-117.999779,540.1,46.465,80.4,0.815,2025-01-01T12:14:18
AAX002,33.999298,-117.997549,542.4,46.465,80.4,0.814,2025-01-01T12:14:28
AAX002,33.999603,-117.99532,544.7,46.465,80.4,0.813,2025-01-01T12:14:38
AAX002,33.999909,-117.99309,546.9,46.465,80.4,0.812,2025-01-01T12:14:48
AAX002,34.000214,-117.99086,549.2,46.465,80.4,0.811,2025-01-01T12:14:58
AAX002,34.00052,-117.98863,551.4,46.465,80.4,0.81,2025-01-01T12:15:08
AAX002,34.000825,-117.986401,553.7,46.465,80.4,0.809,2025-01-01T12:15:18
AAX002,34.00113,-117.984171,555.9,46.465,80.4,0.808,2025-01-01T12:15:28
AAX002,34.001436,-117.981941,558.2,46.465,80.4,0.807,2025-01-01T12:15:38
AAX002,34.001741,-117.979712,560.4,46.465,80.4,0.806,2025-01-01T12:15:48
AAX002,34.002047,-117.977482,562.7,46.465,80.4,0.805,2025-01-01T12:15:58
AAX002,34.002352,-117.975252,565.0,46.465,80.4,0.804,2025-01-01T12:16:08
AAX002,34.002658,-117.973023,567.2,46.465,80.4,0.803,2025-01-01T12:16:18
AAX002,34.002963,-117.970793,569.5,46.465,80.4,0.802,2025-01-01T12:16:28
AAX002,34.003269,-117.968563,571.7,46.465,80.4,0.801,2025-01-01T12:16:38
AAX002,34.003574,-117.966334,574.0,46.465,80.4,0.8,2025-01-01T12:16:48
AAX002,34.003879,-117.964104,576.2,46.465,80.4,0.799,2025-01-01T12:16:58
AAX002,34.004185,-117.961874,578.5,46.465,80.4,0.798,2025-01-01T12:17:08
AAX002,34.00449,-117.959644,580.8,46.465,80.4,0.797,2025-01-01T12:17:18
AAX002,34.004796,-117.957415,583.0,46.465,80.4,0.796,2025-01-01T12:17:28
AAX002,34.005101,-117.955185,585.3,46.465,80.4,0.795,2025-01-01T12:17:38
AAX002,34.005407,-117.952955,587.5,46.465,80.4,0.794,2025-01-01T12:17:48
AAX002,34.005712,-117.950726,589.8,46.465,80.4,0.793,2025-01-01T12:17:58
AAX002,34.006017,-117.948496,592.0,46.465,80.4,0.792,2025-01-01T12:18:08
AAX002,34.006323,-117.946266,594.3,46.465,80.4,0.791,2025-01-01T12:18:18
AAX002,34.006628,-117.944037,596.5,46.465,80.4,0.79,2025-01-01T12:18:28
AAX002,34.006934,-117.941807,598.8,46.465,80.4,0.789,2025-01-01T12:18:38
AAX002,34.007239,-117.939577,601.1,46.465,80.4,0.788,2025-01-01T12:18:48
AAX002,34.007545,-117.937348,603.3,46.465,80.4,0.787,2025-01-01T12:18:58
AAX002,34.00785,-117.935118,605.6,46.465,80.4,0.786,2025-01-01T12:19:08
AAX002,34.008156,-117.932888,607.8,46.465,80.4,0.785,2025-01-01T12:19:18
AAX002,34.008461,-117.930658,610.1,46.465,80.4,0.784,2025-01-01T12:19:28
AAX002,34.008766,-117.928429,612.3,46.465,80.4,0.783,2025-01-01T12:19:38
AAX002,34.009072,-117.926199,614.6,46.465,80.4,0.782,2025-01-01T12:19:48
AAX002,34.009377,-117.923969,616.9,46.465,80.4,0.781,2025-01-01T12:19:58
AAX002,34.009683,-117.92174,619.1,46.465,80.4,0.78,2025-01-01T12:20:08
AAX002,34.009988,-117.91951,621.4,46.465,80.4,0.779,2025-01-01T12:20:18
AAX002,34.010294,-117.91728,623.6,46.465,80.4,0.778,2025-01-01T12:20:28
AAX002,34.010599,-117.915051,625.9,46.465,80.4,0.777,2025-01-01T12:20:38
AAX002,34.010905,-117.912821,628.1,46.465,80.4,0.776,2025-01-01T12:20:48
AAX002,34.01121,-117.910591,630.4,46.465,80.4,0.775,2025-01-01T12:20:58
